"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
44,19,1,5,19,2,1,1,8000,32
44,18,1,5,18,1,1,8,650,15
44,81,1,1,14,2,6,1,7200,18
44,85,1,1,13,1,6,1,23600,18
44,55,1,5,21,2,1,1,40000,13
44,66,1,1,22,2,1,1,101200,17
44,69,1,1,16,1,6,1,42300,15
44,55,5,1,10,1,6,1,12700,45
44,67,4,2,11,2,6,1,11800,19
44,41,1,1,16,2,6,8,4800,32
44,53,5,1,15,1,1,8,6600,42
44,9,5,5,7,1,NA,8,NA,33
44,8,1,5,5,1,NA,8,NA,33
44,56,1,1,16,1,1,1,20800,43
44,20,1,5,17,1,1,5,5300,32
44,50,1,1,21,1,1,1,60000,48
44,51,1,1,21,2,1,1,25000,44
44,23,1,5,18,2,1,1,24000,85
44,16,1,5,13,1,6,1,0,55
44,52,1,1,17,2,1,1,27000,12
44,54,1,1,21,1,1,1,135000,10
44,26,1,1,21,1,1,1,37000,8
44,26,1,1,21,2,1,1,40000,13
44,39,1,5,22,2,1,1,66000,19
44,32,5,3,12,2,1,1,3600,31
44,10,1,5,6,1,NA,1,NA,33
44,47,1,1,18,2,1,1,27000,12
44,49,1,1,21,1,1,1,87000,14
44,18,1,5,15,1,1,1,5600,18
44,87,1,2,20,2,6,1,1230,27
44,17,1,5,14,1,6,1,130,10
44,72,1,1,21,1,6,1,55100,12
44,61,1,1,18,2,1,1,61080,10
44,26,2,5,14,2,6,8,12000,23
44,2,1,5,NA,1,NA,2,NA,16
44,2,1,5,NA,1,NA,2,NA,16
44,85,1,2,16,2,6,1,0,14
44,46,4,3,20,1,1,8,26000,15
44,58,1,3,12,2,1,1,13600,13
44,63,1,1,16,2,6,1,13900,14
44,83,1,2,9,2,6,1,8400,26
44,49,1,1,21,1,1,1,74650,12
44,46,1,1,21,2,1,1,12250,14
44,8,1,5,5,1,NA,1,NA,13
44,5,1,5,3,2,NA,1,NA,14
44,38,1,1,19,1,1,1,10000,15
44,38,1,1,21,2,1,1,78000,15
44,6,1,5,3,2,NA,1,NA,13
44,3,1,5,1,1,NA,1,NA,16
44,82,1,5,13,2,6,1,2600,16
44,94,1,2,14,2,6,1,12200,16
44,28,1,5,19,2,1,1,27000,13
44,32,1,5,16,1,1,1,45000,9
44,44,1,1,21,1,1,1,105000,12
44,47,1,1,16,2,1,1,25000,14
44,14,1,5,11,2,NA,1,NA,13
44,11,1,5,9,1,NA,1,NA,14
44,16,1,5,14,2,1,1,1000,13
44,83,1,1,13,2,6,1,13210,21
44,85,4,2,7,2,6,1,20400,42
44,60,1,1,21,2,6,1,63700,19
44,60,1,1,16,1,1,1,58400,18
44,53,1,1,22,1,1,1,70130,15
44,50,1,1,20,2,1,1,50000,12
44,28,1,3,21,2,1,1,12000,24
44,19,1,5,19,2,1,1,9000,9
44,40,1,1,21,1,1,1,150000,40
44,40,1,1,16,2,1,1,60000,42
44,18,1,5,18,2,6,1,0,41
44,12,1,5,9,2,NA,1,NA,44
44,54,1,3,18,2,1,1,3770,18
44,26,1,1,16,1,1,1,9000,30
44,56,1,3,19,1,1,1,27700,16
44,49,1,5,21,1,1,1,33000,16
44,40,5,1,18,1,3,1,30480,16
44,38,5,1,23,2,1,1,92000,15
44,32,1,1,21,1,1,1,70000,17
44,40,1,1,21,2,1,1,65000,20
44,4,1,5,2,2,NA,1,NA,22
44,33,1,1,22,1,1,1,40000,16
44,33,4,1,22,2,1,8,34000,17
44,48,1,3,20,2,6,1,10000,19
44,20,1,5,17,1,1,1,2000,24
44,78,1,3,11,2,6,1,3500,18
44,70,4,1,22,1,1,1,27800,12
44,67,4,1,21,2,1,1,27900,14
44,80,1,2,13,1,6,1,9600,15
44,53,1,3,18,1,6,1,14700,39
44,29,1,1,16,1,1,1,118080,21
