"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
23,68,1,1,20,1,1,1,97400,17
23,74,1,1,16,2,6,1,14200,21
23,77,1,2,17,2,6,1,12710,12
23,38,1,1,21,1,1,1,36000,29
23,41,1,1,21,2,1,1,118000,31
23,5,1,5,3,2,NA,1,NA,30
23,3,1,5,1,2,NA,1,NA,23
23,19,1,5,18,2,1,1,440,34
23,51,1,3,16,1,6,1,8500,16
23,34,1,3,21,2,1,1,37500,6
23,11,1,5,7,2,NA,1,NA,5
23,8,1,5,5,1,NA,1,NA,5
23,5,1,5,1,2,NA,1,NA,5
23,51,1,1,16,1,1,1,36000,17
23,54,5,1,16,2,1,1,25000,20
23,45,1,1,21,2,1,1,37000,21
23,41,1,1,22,1,1,1,50000,18
23,41,1,1,19,1,1,1,60000,59
23,39,1,1,16,2,1,1,26700,60
23,13,1,5,9,2,NA,1,NA,60
23,33,1,1,16,1,1,1,40000,35
23,25,1,1,18,2,3,1,2000,35
23,3,1,5,2,2,NA,1,NA,36
23,1,1,5,NA,2,NA,1,NA,36
23,54,1,1,12,1,6,1,14600,12
23,50,1,1,11,2,6,1,0,16
23,54,1,2,15,2,1,1,29000,5
23,52,1,2,22,1,6,1,13300,9
23,53,1,5,16,1,1,1,35000,30
23,45,1,3,16,2,1,1,61500,7
23,42,1,3,16,1,6,1,2400,5
23,53,1,1,16,2,1,1,21000,8
23,53,1,1,18,1,1,1,4800,8
23,45,1,5,21,2,1,1,54000,24
23,28,1,1,20,1,1,9,30000,15
23,31,1,1,20,2,1,1,42000,97
23,7,1,5,3,2,NA,9,NA,39
23,74,1,1,21,1,6,1,57000,19
23,70,1,1,18,2,6,1,0,23
23,52,1,5,21,1,1,1,50500,61
23,57,1,1,16,1,2,1,20000,25
23,56,1,1,20,2,6,1,0,26
23,74,1,1,24,1,6,1,95700,22
23,71,1,1,19,2,6,1,37900,22
23,68,1,3,19,1,6,1,9700,17
23,66,1,1,19,1,6,1,38800,3
23,67,1,1,16,2,6,1,9000,2
23,47,1,3,17,2,1,9,9800,10
23,17,1,5,13,1,6,9,110,4
23,11,1,5,5,1,NA,9,NA,4
23,37,1,5,17,2,1,9,25100,19
23,17,1,5,14,2,1,2,6500,16
23,12,1,5,10,1,NA,2,NA,16
23,9,1,5,6,1,NA,2,NA,16
23,76,1,1,18,1,6,1,10600,4
23,80,1,1,19,2,6,1,6900,4
23,69,1,1,18,1,6,1,21200,7
23,61,1,1,16,2,1,1,22000,6
23,23,1,5,21,2,6,1,0,22
23,42,1,1,19,1,1,1,60500,4
23,50,1,1,17,2,1,1,291000,5
23,16,1,5,13,1,3,1,0,5
23,13,1,5,10,2,NA,1,NA,4
23,79,1,2,16,1,6,1,9900,3
23,27,1,5,20,1,2,1,19500,4
23,81,1,1,16,1,6,1,20600,23
