"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","HISP","PINCP","PWGTP"
31,1,1,5,NA,2,NA,1,1,NA,6
31,31,1,1,18,2,6,1,1,0,10
31,35,1,1,19,1,1,1,1,18000,22
31,11,1,5,7,2,NA,1,1,NA,14
31,10,1,5,6,1,NA,1,1,NA,15
31,7,1,5,3,2,NA,1,1,NA,14
31,60,1,1,22,1,1,1,1,26100,22
31,43,1,1,22,2,1,1,1,16400,22
31,55,1,5,22,1,1,1,1,10000,36
31,53,1,3,19,2,6,1,1,600,5
31,35,1,5,16,2,6,1,1,18200,2
31,0,1,5,NA,2,NA,1,1,NA,6
31,46,1,1,16,2,1,1,1,27000,5
31,46,1,1,16,1,1,1,1,48000,6
31,17,1,5,14,2,1,1,1,600,5
31,64,4,2,19,2,2,1,1,35900,16
31,32,1,1,18,1,1,1,1,48500,23
31,28,1,1,20,2,1,1,1,680,20
31,3,1,5,1,2,NA,1,1,NA,26
31,1,1,5,NA,1,NA,1,1,NA,22
31,54,1,1,16,1,1,1,1,45000,6
31,47,1,1,18,2,1,1,1,15000,6
31,17,1,5,14,2,1,1,1,3000,14
31,16,1,5,13,2,6,1,1,0,13
31,12,1,5,9,1,NA,1,1,NA,4
31,25,1,1,19,2,1,1,1,15000,73
31,36,1,1,18,1,3,1,1,14300,94
31,4,1,5,1,1,NA,1,1,NA,106
31,0,1,5,NA,2,NA,1,1,NA,85
31,44,1,3,13,2,1,1,1,19200,17
31,55,1,1,19,2,6,1,1,0,25
31,59,1,1,19,1,1,1,1,93004,26
31,19,1,5,19,2,1,1,1,1600,12
31,47,1,1,22,2,1,1,1,16800,4
31,49,1,1,16,1,1,1,1,36000,5
31,13,1,5,9,1,NA,1,1,NA,6
31,51,1,1,16,1,1,1,1,52000,7
31,57,1,1,16,2,1,1,1,18000,6
31,49,1,1,22,2,2,1,1,48500,5
31,57,1,1,19,1,1,1,1,13020,7
31,24,1,5,21,1,1,1,1,10000,13
31,83,1,3,16,1,6,2,1,90000,30
31,18,1,5,16,2,1,1,1,800,17
31,76,1,2,11,2,6,1,1,8550,7
31,50,1,1,14,1,1,1,1,60000,7
31,50,1,1,17,2,3,1,1,0,7
31,30,1,3,13,1,6,2,1,0,13
31,47,1,3,21,1,1,1,1,62000,91
31,31,1,5,19,1,1,1,1,45000,143
31,66,1,1,16,1,6,1,1,14000,7
31,65,1,1,16,2,1,1,1,11000,6
31,45,1,5,21,2,1,1,1,30000,22
31,7,1,5,4,1,NA,1,1,NA,24
31,57,1,5,16,1,1,1,1,9900,22
31,38,1,1,18,1,1,1,1,55000,5
31,34,1,1,20,2,1,1,1,22500,6
31,12,1,5,9,2,NA,1,1,NA,7
31,10,1,5,7,2,NA,1,1,NA,7
31,36,1,1,21,1,1,1,1,84000,10
31,37,1,1,20,2,1,1,1,31000,9
31,8,1,5,4,1,NA,1,1,NA,9
31,5,1,5,1,1,NA,1,1,NA,9
31,22,1,5,19,2,1,1,1,23000,28
31,26,1,5,16,1,1,1,1,2000,14
31,68,5,3,19,2,6,1,1,56000,25
31,41,1,3,18,2,1,1,1,8200,27
31,15,1,5,13,1,NA,1,1,3300,21
31,14,1,5,12,1,NA,1,1,NA,23
31,9,1,5,7,2,NA,1,1,NA,27
31,63,1,3,21,1,1,1,1,30400,22
31,58,1,1,18,1,1,1,1,69000,6
31,50,1,1,19,2,1,1,1,50000,7
31,68,1,3,13,2,6,1,1,7610,21
31,42,1,1,23,1,1,1,1,140100,38
31,41,1,1,22,2,6,1,1,0,42
31,10,1,5,7,2,NA,1,1,NA,50
31,9,1,5,6,2,NA,1,1,NA,50
31,7,1,5,4,1,NA,1,1,NA,48
31,41,1,1,21,1,1,1,1,15000,5
31,36,1,1,24,2,1,1,1,108000,7
