"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
46,23,1,1,19,2,6,1,0,16
46,2,1,5,NA,2,NA,1,NA,9
46,1,1,5,NA,1,NA,1,NA,6
46,0,1,5,NA,2,NA,1,NA,9
46,76,1,2,16,2,6,1,76000,35
46,18,1,5,15,1,1,2,2400,36
46,37,1,3,21,1,6,1,4400,84
46,51,1,3,19,1,1,1,27000,6
46,71,1,1,23,1,1,1,155400,29
46,71,1,1,22,2,1,1,38000,32
46,64,1,1,18,1,6,1,38000,4
46,58,1,1,19,2,6,1,0,6
46,26,1,5,16,2,1,1,18000,4
46,56,1,1,16,2,1,1,40000,22
46,61,1,1,19,1,6,1,52000,22
46,25,1,5,16,1,1,1,7500,37
46,40,3,1,23,1,1,1,343200,23
46,39,1,1,22,2,6,1,3200,23
46,9,1,5,5,2,NA,1,NA,20
46,4,1,5,2,1,NA,1,NA,22
46,4,1,5,2,2,NA,1,NA,24
46,3,1,5,2,1,NA,1,NA,23
46,33,1,3,21,1,1,1,35000,20
46,39,1,1,19,2,6,1,16600,9
46,36,1,5,11,1,6,1,7600,11
46,4,1,5,1,2,NA,9,NA,7
46,3,1,5,1,2,NA,9,NA,7
46,0,1,5,NA,2,NA,9,NA,8
46,13,1,5,10,1,NA,9,NA,13
46,8,1,5,8,1,NA,9,NA,12
46,26,1,5,12,2,6,3,620,11
46,40,1,1,21,2,1,1,25040,3
46,40,1,1,20,1,1,1,135000,4
46,12,1,5,9,2,NA,1,NA,4
46,8,1,5,4,1,NA,1,NA,4
46,28,1,5,17,1,1,1,25100,14
46,43,1,1,16,2,1,1,18000,25
46,57,1,1,18,1,1,3,15100,23
46,20,1,5,17,1,3,1,3100,21
46,20,1,5,17,1,1,1,12000,22
46,65,1,3,19,2,1,1,12000,21
46,67,1,3,16,2,6,1,10600,16
46,83,1,1,16,1,6,1,43800,17
46,76,1,1,19,2,6,1,5500,20
46,37,1,3,16,2,1,1,14600,17
46,13,1,5,9,1,NA,1,NA,19
46,7,1,5,4,2,NA,1,NA,21
46,6,1,5,3,2,NA,1,NA,22
46,38,1,3,18,1,1,1,25000,23
46,63,1,2,19,1,1,1,50100,6
46,50,1,1,18,1,1,1,19900,16
46,50,1,1,18,2,6,1,0,15
46,37,1,1,20,1,1,1,60020,43
46,37,1,1,19,2,1,1,41020,18
46,13,1,5,10,1,NA,1,NA,23
46,11,1,5,8,1,NA,1,NA,22
46,28,1,1,21,1,1,1,55000,19
46,28,1,1,21,2,1,1,30000,13
46,2,1,5,NA,1,NA,1,NA,28
46,30,1,1,20,2,6,1,16500,27
46,7,1,5,4,1,NA,1,NA,28
46,5,1,5,2,1,NA,1,NA,28
46,2,1,5,NA,2,NA,1,NA,36
46,85,1,2,16,1,6,1,11500,9
46,94,1,2,11,1,6,1,13500,5
46,49,1,5,21,1,1,1,36000,5
46,46,1,4,22,2,3,1,21800,46
46,6,1,5,3,1,NA,8,NA,86
46,52,1,3,22,2,3,3,67000,14
46,25,1,5,16,2,6,9,2900,19
46,20,1,5,16,1,1,9,3000,15
46,4,1,5,2,2,NA,2,NA,29
46,0,1,5,NA,1,NA,9,NA,29
