"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
28,46,1,1,12,2,1,2,15000,23
28,12,1,5,6,1,NA,2,NA,16
28,9,1,5,5,1,NA,2,NA,15
28,8,1,5,4,1,NA,2,NA,15
28,45,1,1,21,2,6,1,0,3
28,47,1,1,21,1,1,1,140000,4
28,15,1,5,12,1,NA,1,0,2
28,10,1,5,7,2,NA,1,NA,3
28,7,1,5,4,2,NA,1,NA,3
28,75,1,3,22,2,6,1,16200,21
28,50,1,3,19,2,3,1,400,28
28,63,1,3,22,1,6,2,11600,13
28,40,1,5,17,1,6,1,17400,28
28,56,1,3,17,2,1,2,4100,18
28,47,1,5,16,1,1,2,21000,21
28,50,1,3,19,2,1,1,12730,9
28,71,1,3,16,2,6,1,5000,34
28,49,1,1,21,1,1,1,66500,11
28,47,1,1,21,2,1,1,40500,8
28,45,1,3,14,1,6,1,860,14
28,70,1,1,16,1,6,1,1300,14
28,68,1,1,16,2,6,1,1000,21
28,65,1,1,17,1,6,1,-2099,6
28,64,1,1,18,2,1,1,17600,10
28,29,1,1,22,2,1,1,48000,10
28,29,1,1,20,1,1,1,34000,10
28,4,1,5,1,2,NA,1,NA,10
28,0,1,5,NA,1,NA,1,NA,12
28,19,1,1,17,2,1,1,4000,43
28,21,1,1,18,1,3,1,40000,21
28,50,1,1,14,1,6,1,70000,14
28,40,1,5,16,2,3,2,7200,9
28,57,1,4,14,1,6,2,10800,32
28,27,1,5,19,2,1,2,20000,28
28,10,1,5,6,1,NA,2,NA,24
28,8,1,5,4,1,NA,2,NA,24
28,3,1,5,1,1,NA,2,NA,27
28,69,1,1,21,1,6,1,235100,22
28,69,1,1,21,2,6,1,8800,16
28,61,1,1,19,1,6,2,67700,20
28,58,1,1,15,2,6,2,0,16
28,51,1,1,19,2,6,1,0,11
28,48,1,1,16,1,1,1,57000,3
28,26,1,5,20,1,1,1,25000,18
28,22,1,5,21,2,1,1,24000,12
28,59,1,1,19,1,1,1,70000,18
28,56,1,1,16,2,6,1,0,19
28,38,1,5,19,1,4,1,4500,16
28,93,1,2,21,2,6,1,10500,29
28,73,1,1,18,1,6,1,8600,21
28,74,1,1,16,2,6,1,4900,18
28,56,1,3,22,2,1,1,40000,45
28,38,1,3,21,2,1,1,52500,11
28,13,1,5,9,2,NA,1,NA,13
28,65,1,2,17,2,1,1,23000,9
28,87,1,2,6,2,6,2,6500,25
