"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
19,30,1,1,21,1,1,1,78080,32
19,30,1,1,21,2,1,1,8000,36
19,5,1,5,2,1,NA,1,NA,31
19,2,1,5,NA,1,NA,1,NA,34
19,1,1,5,NA,1,NA,1,NA,35
19,66,1,1,19,1,1,1,22500,14
19,67,1,1,21,2,6,1,3340,13
19,50,1,1,11,1,1,1,10000,7
19,51,1,1,19,2,1,1,10000,6
19,88,1,2,16,2,6,1,10600,8
19,85,1,2,16,2,6,1,19200,15
19,88,1,2,11,2,6,1,12800,18
19,53,1,1,14,1,1,1,75000,21
19,51,1,1,11,2,6,1,0,21
19,20,1,5,19,1,1,1,4800,74
19,49,1,3,17,2,1,1,14000,29
19,15,1,5,12,2,NA,1,0,32
19,63,1,1,19,1,1,1,30000,22
19,61,1,1,19,2,1,1,35050,22
19,84,1,1,11,1,6,1,13000,7
19,56,1,1,16,2,6,1,5000,7
19,73,1,1,1,1,6,1,13300,4
19,70,1,1,18,2,6,1,0,5
19,44,1,3,17,1,6,1,0,47
19,71,1,1,16,1,1,1,33300,11
19,70,1,1,21,2,6,1,81000,9
19,61,1,1,17,1,6,1,25000,17
19,53,1,1,20,2,1,1,34300,42
19,27,1,1,20,2,1,1,20000,18
19,28,1,1,20,1,1,1,30000,28
19,0,1,5,NA,2,NA,1,NA,26
19,41,1,3,16,1,3,8,40000,43
19,31,1,1,21,1,1,1,65000,26
19,31,1,1,21,2,1,1,40000,32
19,50,1,1,18,2,1,1,50000,19
19,56,1,1,18,1,6,1,66000,15
19,79,1,2,16,2,6,1,12200,17
19,77,1,1,16,1,6,1,10200,9
19,75,1,1,16,2,3,1,13800,10
19,95,1,2,16,2,6,1,11400,21
19,43,1,3,19,1,1,1,27900,30
19,8,1,5,6,1,NA,1,NA,28
19,68,1,1,16,1,6,1,38500,6
19,66,1,1,16,2,6,1,6100,5
19,36,1,3,21,1,1,6,18000,56
19,30,1,1,19,1,1,1,50000,20
19,27,1,1,20,2,6,1,0,26
19,7,1,5,4,2,NA,1,NA,21
19,6,1,5,1,1,NA,1,NA,19
19,1,1,5,NA,1,NA,1,NA,21
19,23,1,5,19,2,1,1,2500,41
19,46,1,5,20,2,1,1,38200,7
19,18,1,5,14,2,1,1,9600,3
19,16,1,5,12,1,1,1,6200,8
19,56,1,1,21,1,1,1,120750,36
19,54,1,1,18,2,1,1,35000,43
19,49,1,3,20,1,1,1,77000,8
19,68,1,2,1,2,6,1,16500,24
19,75,1,2,16,2,6,1,13700,7
19,36,1,3,20,2,1,1,25000,7
19,16,1,5,13,1,1,1,1700,9
19,15,1,5,12,1,NA,1,3000,9
19,75,1,1,16,2,6,1,20700,12
19,66,1,1,16,1,6,1,33400,17
19,80,4,2,24,2,6,1,24800,26
19,41,1,1,20,1,1,1,52000,7
19,42,1,1,20,2,1,1,32400,7
19,9,1,5,6,1,NA,1,NA,7
19,8,1,5,5,2,NA,1,NA,6
19,17,1,5,14,1,6,1,0,7
19,15,1,5,13,2,NA,1,0,6
19,29,1,5,20,2,1,1,26000,12
19,42,1,1,18,1,1,1,45000,8
19,38,1,1,19,2,1,1,26000,9
19,14,1,5,11,1,NA,1,NA,6
