"","ST","age","citizen","marital","education","employment","race","sex","n","weighted_share_of_state","state"
"1594",5,1,2,1,3,1,1,1,252,8.64087297505256e-05,"ar"
"1595",5,1,2,1,3,1,1,2,312,0.000106982236833984,"ar"
"1596",5,1,2,1,3,1,2,1,67,2.29737495765286e-05,"ar"
"1597",5,1,2,1,3,1,2,2,37,1.26869960347994e-05,"ar"
"1598",5,1,2,1,3,1,3,1,1173,0.000402212063481613,"ar"
"1599",5,1,2,1,3,1,3,2,288,9.87528340006008e-05,"ar"
"1600",5,1,2,1,3,1,4,1,201,6.89212487295859e-05,"ar"
"1601",5,1,2,1,3,1,4,2,213,7.30359501462776e-05,"ar"
"1602",5,1,2,1,3,1,5,1,21,7.20072747921047e-06,"ar"
"1603",5,1,2,1,3,1,5,2,78,2.6745559208496e-05,"ar"
"1604",5,1,2,1,3,2,1,1,144,4.93764170003004e-05,"ar"
"1605",5,1,2,1,3,2,1,2,227,7.78364351324179e-05,"ar"
"1606",5,1,2,1,3,2,2,1,17,5.82916034031324e-06,"ar"
"1607",5,1,2,1,3,2,2,2,16,5.48626855558893e-06,"ar"
"1608",5,1,2,1,3,2,3,1,253,8.675162153525e-05,"ar"
"1609",5,1,2,1,3,2,3,2,562,0.000192705183015061,"ar"
"1610",5,1,2,1,3,2,4,2,139,4.76619580766788e-05,"ar"
"1611",5,1,2,1,3,2,5,1,20,6.85783569448616e-06,"ar"
"1612",5,1,2,1,3,2,5,2,99,3.39462866877065e-05,"ar"
"1613",5,1,2,1,4,1,1,1,21,7.20072747921047e-06,"ar"
"1614",5,1,2,1,4,1,1,2,84,2.88029099168419e-05,"ar"
"1615",5,1,2,1,4,1,2,1,3,1.02867535417292e-06,"ar"
"1616",5,1,2,1,4,1,2,2,28,9.60096997228063e-06,"ar"
"1617",5,1,2,1,4,1,3,1,388,0.000133042012473032,"ar"
"1618",5,1,2,1,4,1,3,2,99,3.39462866877065e-05,"ar"
"1619",5,1,2,1,4,1,4,1,42,1.44014549584209e-05,"ar"
"1620",5,1,2,1,4,1,4,2,88,3.01744770557391e-05,"ar"
"1621",5,1,2,1,4,1,5,1,7,2.40024249307016e-06,"ar"
"1622",5,1,2,1,4,2,1,2,58,1.98877235140099e-05,"ar"
"1623",5,1,2,1,4,2,3,1,35,1.20012124653508e-05,"ar"
"1624",5,1,2,1,4,2,3,2,159,5.4519793771165e-05,"ar"
"1625",5,1,2,1,4,2,4,1,31,1.06296453264536e-05,"ar"
"1626",5,1,2,1,4,2,4,2,154,5.28053348475435e-05,"ar"
"1627",5,1,2,1,5,1,1,1,455,0.00015601576204956,"ar"
"1628",5,1,2,1,5,1,1,2,266,9.1209214736666e-05,"ar"
"1629",5,1,2,1,5,1,2,1,73,2.50311002848745e-05,"ar"
"1630",5,1,2,1,5,1,3,1,366,0.000125498393209097,"ar"
"1631",5,1,2,1,5,1,3,2,357,0.000122412367146578,"ar"
"1632",5,1,2,1,5,1,4,1,624,0.000213964473667968,"ar"
"1633",5,1,2,1,5,1,4,2,316,0.000108353803972881,"ar"
"1634",5,1,2,1,5,1,5,2,116,3.97754470280197e-05,"ar"
"1635",5,1,2,1,5,2,1,1,159,5.4519793771165e-05,"ar"
"1636",5,1,2,1,5,2,1,2,387,0.000132699120688307,"ar"
"1637",5,1,2,1,5,2,2,1,20,6.85783569448616e-06,"ar"
"1638",5,1,2,1,5,2,2,2,7,2.40024249307016e-06,"ar"
"1639",5,1,2,1,5,2,3,1,66,2.26308577918043e-05,"ar"
"1640",5,1,2,1,5,2,3,2,387,0.000132699120688307,"ar"
"1641",5,1,2,1,5,2,4,1,5,1.71445892362154e-06,"ar"
"1642",5,1,2,1,5,2,4,2,578,0.00019819145157065,"ar"
"1643",5,1,2,1,5,2,5,2,134,4.59474991530573e-05,"ar"
"1644",5,1,2,1,6,1,1,1,453,0.000155329978480112,"ar"
"1645",5,1,2,1,6,1,1,2,73,2.50311002848745e-05,"ar"
"1646",5,1,2,1,6,1,2,1,32,1.09725371111779e-05,"ar"
"1647",5,1,2,1,6,1,2,2,43,1.47443467431453e-05,"ar"
"1648",5,1,2,1,6,1,3,1,229,7.85222187018666e-05,"ar"
"1649",5,1,2,1,6,1,3,2,52,1.7830372805664e-05,"ar"
"1650",5,1,2,1,6,1,4,1,861,0.000295229826647629,"ar"
"1651",5,1,2,1,6,1,4,2,202,6.92641405143102e-05,"ar"
"1652",5,1,2,1,6,1,5,1,117,4.01183388127441e-05,"ar"
"1653",5,1,2,1,6,2,1,1,63,2.16021824376314e-05,"ar"
"1654",5,1,2,1,6,2,1,2,78,2.6745559208496e-05,"ar"
"1655",5,1,2,1,6,2,3,2,103,3.53178538266037e-05,"ar"
"1656",5,1,2,1,6,2,4,1,78,2.6745559208496e-05,"ar"
"1657",5,1,2,1,6,2,4,2,510,0.000174874810209397,"ar"
"1658",5,1,2,1,6,2,5,2,75,2.57168838543231e-05,"ar"
"1659",5,1,2,2,1,1,1,1,58,1.98877235140099e-05,"ar"
"1660",5,1,2,2,1,1,1,2,38,1.30298878195237e-05,"ar"
"1661",5,1,2,2,1,1,3,1,6450,0.00221165201147179,"ar"
"1662",5,1,2,2,1,1,3,2,2320,0.000795508940560395,"ar"
"1663",5,1,2,2,1,1,4,1,326,0.000111782721820124,"ar"
"1664",5,1,2,2,1,1,4,2,179,6.13776294656512e-05,"ar"
"1665",5,1,2,2,1,1,5,1,244,8.36655954727312e-05,"ar"
"1666",5,1,2,2,1,1,5,2,168,5.76058198336838e-05,"ar"
"1667",5,1,2,2,1,2,1,1,330,0.000113154288959022,"ar"
"1668",5,1,2,2,1,2,1,2,573,0.000196476992647029,"ar"
"1669",5,1,2,2,1,2,2,1,133,4.5604607368333e-05,"ar"
"1670",5,1,2,2,1,2,2,2,80,2.74313427779447e-05,"ar"
"1671",5,1,2,2,1,2,3,1,5668,0.00194351063581738,"ar"
"1672",5,1,2,2,1,2,3,2,6173,0.00211667098710315,"ar"
"1673",5,1,2,2,1,2,4,1,883,0.000302773445911564,"ar"
"1674",5,1,2,2,1,2,4,2,680,0.00023316641361253,"ar"
"1675",5,1,2,2,1,2,5,1,412,0.000141271415306415,"ar"
"1676",5,1,2,2,1,2,5,2,667,0.000228708820411114,"ar"
"1677",5,1,2,2,2,1,1,1,100,3.42891784724308e-05,"ar"
"1678",5,1,2,2,2,1,1,2,93,3.18889359793607e-05,"ar"
"1679",5,1,2,2,2,1,3,1,3161,0.00108388093151354,"ar"
"1680",5,1,2,2,2,1,3,2,1491,0.000511251651023943,"ar"
"1681",5,1,2,2,2,1,4,1,44,1.50872385278696e-05,"ar"
"1682",5,1,2,2,2,1,4,2,244,8.36655954727312e-05,"ar"
"1683",5,1,2,2,2,1,5,1,286,9.80670504311521e-05,"ar"
"1684",5,1,2,2,2,1,5,2,71,2.43453167154259e-05,"ar"
"1685",5,1,2,2,2,2,1,1,26,8.91518640283201e-06,"ar"
"1686",5,1,2,2,2,2,1,2,140,4.80048498614031e-05,"ar"
"1687",5,1,2,2,2,2,2,1,131,4.49188237988844e-05,"ar"
"1688",5,1,2,2,2,2,3,1,494,0.000169388541653808,"ar"
"1689",5,1,2,2,2,2,3,2,1082,0.000371008911071701,"ar"
"1690",5,1,2,2,2,2,4,1,220,7.54361926393478e-05,"ar"
"1691",5,1,2,2,2,2,4,2,125,4.28614730905385e-05,"ar"
"1692",5,1,2,2,2,2,5,1,95,3.25747195488093e-05,"ar"
"1693",5,1,2,2,2,2,5,2,94,3.2231827764085e-05,"ar"
"1694",5,1,2,2,3,1,1,1,25,8.5722946181077e-06,"ar"
"1695",5,1,2,2,3,1,1,2,165,5.65771444795108e-05,"ar"
"1696",5,1,2,2,3,1,2,1,86,2.94886934862905e-05,"ar"
"1697",5,1,2,2,3,1,2,2,20,6.85783569448616e-06,"ar"
"1698",5,1,2,2,3,1,3,1,532,0.000182418429473332,"ar"
"1699",5,1,2,2,3,1,3,2,166,5.69200362642352e-05,"ar"
"1700",5,1,2,2,3,1,4,1,456,0.000156358653834285,"ar"
"1701",5,1,2,2,3,1,4,2,167,5.72629280489595e-05,"ar"
"1702",5,1,2,2,3,1,5,1,59,2.02306152987342e-05,"ar"
"1703",5,1,2,2,3,1,5,2,72,2.46882085001502e-05,"ar"
"1704",5,1,2,2,3,2,1,1,173,5.93202787573053e-05,"ar"
"1705",5,1,2,2,3,2,1,2,170,5.82916034031324e-05,"ar"
"1706",5,1,2,2,3,2,2,1,144,4.93764170003004e-05,"ar"
"1707",5,1,2,2,3,2,2,2,38,1.30298878195237e-05,"ar"
"1708",5,1,2,2,3,2,3,1,326,0.000111782721820124,"ar"
"1709",5,1,2,2,3,2,3,2,187,6.41207637434456e-05,"ar"
"1710",5,1,2,2,3,2,4,1,470,0.000161159138820425,"ar"
"1711",5,1,2,2,3,2,4,2,98,3.36033949029822e-05,"ar"
"1712",5,1,2,2,3,2,5,1,78,2.6745559208496e-05,"ar"
"1713",5,1,2,2,3,2,5,2,34,1.16583206806265e-05,"ar"
"1714",5,1,2,2,4,1,1,2,17,5.82916034031324e-06,"ar"
"1715",5,1,2,2,4,1,3,1,82,2.81171263473933e-05,"ar"
"1716",5,1,2,2,4,1,3,2,118,4.04612305974684e-05,"ar"
"1717",5,1,2,2,4,1,4,1,2,6.85783569448616e-07,"ar"
"1718",5,1,2,2,4,1,5,1,10,3.42891784724308e-06,"ar"
"1719",5,1,2,2,4,2,1,1,161,5.52055773406136e-05,"ar"
"1720",5,1,2,2,4,2,1,2,22,7.54361926393478e-06,"ar"
"1721",5,1,2,2,4,2,3,2,133,4.5604607368333e-05,"ar"
"1722",5,1,2,2,4,2,4,2,14,4.80048498614031e-06,"ar"
"1723",5,1,2,2,5,1,1,1,48,1.64588056667668e-05,"ar"
"1724",5,1,2,2,5,1,1,2,167,5.72629280489595e-05,"ar"
"1725",5,1,2,2,5,1,3,1,124,4.25185813058142e-05,"ar"
"1726",5,1,2,2,5,1,3,2,161,5.52055773406136e-05,"ar"
"1727",5,1,2,2,5,1,4,1,307,0.000105267777910363,"ar"
"1728",5,1,2,2,5,1,4,2,84,2.88029099168419e-05,"ar"
"1729",5,1,2,2,5,1,5,1,197,6.75496815906887e-05,"ar"
"1730",5,1,2,2,5,1,5,2,44,1.50872385278696e-05,"ar"
"1731",5,1,2,2,5,2,1,1,131,4.49188237988844e-05,"ar"
"1732",5,1,2,2,5,2,1,2,78,2.6745559208496e-05,"ar"
"1733",5,1,2,2,5,2,2,1,67,2.29737495765286e-05,"ar"
"1734",5,1,2,2,5,2,3,1,19,6.51494390976185e-06,"ar"
"1735",5,1,2,2,5,2,3,2,100,3.42891784724308e-05,"ar"
"1736",5,1,2,2,5,2,4,1,83,2.84600181321176e-05,"ar"
"1737",5,1,2,2,5,2,4,2,189,6.48065473128942e-05,"ar"
"1738",5,1,2,2,5,2,5,2,56,1.92019399445613e-05,"ar"
"1739",5,1,2,2,6,1,1,1,176,6.03489541114782e-05,"ar"
"1740",5,1,2,2,6,1,1,2,69,2.36595331459773e-05,"ar"
"1741",5,1,2,2,6,1,2,1,85,2.91458017015662e-05,"ar"
"1742",5,1,2,2,6,1,3,1,31,1.06296453264536e-05,"ar"
"1743",5,1,2,2,6,1,3,2,68,2.3316641361253e-05,"ar"
"1744",5,1,2,2,6,1,4,1,618,0.000211907122959622,"ar"
"1745",5,1,2,2,6,1,4,2,305,0.000104581994340914,"ar"
"1746",5,1,2,2,6,2,1,1,41,1.40585631736966e-05,"ar"
"1747",5,1,2,2,6,2,1,2,5,1.71445892362154e-06,"ar"
"1748",5,1,2,2,6,2,3,2,28,9.60096997228063e-06,"ar"
"1749",5,1,2,2,6,2,4,1,92,3.15460441946363e-05,"ar"
"1750",5,1,2,2,6,2,4,2,43,1.47443467431453e-05,"ar"
"1751",6,1,1,1,1,1,1,1,63836,0.00171027149903652,"ca"
"1752",6,1,1,1,1,1,1,2,33144,0.000887982307225803,"ca"
"1753",6,1,1,1,1,1,2,1,6050,0.000162089456876542,"ca"
"1754",6,1,1,1,1,1,2,2,3424,9.17345950983934e-05,"ca"
"1755",6,1,1,1,1,1,3,1,248079,0.0066464446896654,"ca"
"1756",6,1,1,1,1,1,3,2,130876,0.00350638343110319,"ca"
"1757",6,1,1,1,1,1,4,1,43181,0.00115689005576627,"ca"
"1758",6,1,1,1,1,1,4,2,40615,0.00108814269273401,"ca"
"1759",6,1,1,1,1,1,5,1,6343,0.000169939409085604,"ca"
"1760",6,1,1,1,1,1,5,2,4137,0.000110837038528637,"ca"
"1761",6,1,1,1,1,2,1,1,91127,0.00244144230360143,"ca"
"1762",6,1,1,1,1,2,1,2,96507,0.00258558135781561,"ca"
"1763",6,1,1,1,1,2,2,1,17120,0.000458672975491967,"ca"
"1764",6,1,1,1,1,2,2,2,9685,0.000259477089231291,"ca"
"1765",6,1,1,1,1,2,3,1,146407,0.00392248448147502,"ca"
"1766",6,1,1,1,1,2,3,2,197318,0.00528647395900257,"ca"
"1767",6,1,1,1,1,2,4,1,50011,0.0013398769963393,"ca"
"1768",6,1,1,1,1,2,4,2,70895,0.00189939372648966,"ca"
"1769",6,1,1,1,1,2,5,1,7829,0.000209751794691975,"ca"
"1770",6,1,1,1,1,2,5,2,9325,0.000249832096755993,"ca"
"1771",6,1,1,1,2,1,1,1,335003,0.00897528170611772,"ca"
"1772",6,1,1,1,2,1,1,2,236205,0.00632832068785514,"ca"
"1773",6,1,1,1,2,1,2,1,36375,0.000974546114691606,"ca"
"1774",6,1,1,1,2,1,2,2,21542,0.000577145633063549,"ca"
"1775",6,1,1,1,2,1,3,1,255702,0.00685067740532984,"ca"
"1776",6,1,1,1,2,1,3,2,189625,0.00508036582813459,"ca"
"1777",6,1,1,1,2,1,4,1,63281,0.0016954021356371,"ca"
"1778",6,1,1,1,2,1,4,2,60949,0.00163292401771378,"ca"
"1779",6,1,1,1,2,1,5,1,20318,0.000544352658647534,"ca"
"1780",6,1,1,1,2,1,5,2,16026,0.000429362915025366,"ca"
"1781",6,1,1,1,2,2,1,1,213835,0.00572899157209841,"ca"
"1782",6,1,1,1,2,2,1,2,337722,0.00904812819095199,"ca"
"1783",6,1,1,1,2,2,2,1,29251,0.000783682430263757,"ca"
"1784",6,1,1,1,2,2,2,2,21977,0.000588799998971201,"ca"
"1785",6,1,1,1,2,2,3,1,78226,0.00209580328159081,"ca"
"1786",6,1,1,1,2,2,3,2,154952,0.00415141909453454,"ca"
"1787",6,1,1,1,2,2,4,1,40032,0.00107252316325318,"ca"
"1788",6,1,1,1,2,2,4,2,57526,0.00154121621426115,"ca"
"1789",6,1,1,1,2,2,5,1,10786,0.000288974691218245,"ca"
"1790",6,1,1,1,2,2,5,2,15534,0.000416181425309125,"ca"
"1791",6,1,1,1,3,1,1,1,532864,0.0142763035287705,"ca"
"1792",6,1,1,1,3,1,1,2,411975,0.0110374882639196,"ca"
"1793",6,1,1,1,3,1,2,1,57632,0.00154405612871221,"ca"
"1794",6,1,1,1,3,1,2,2,41157,0.00110266376473849,"ca"
"1795",6,1,1,1,3,1,3,1,236492,0.00633600989018962,"ca"
"1796",6,1,1,1,3,1,3,2,214479,0.00574624539197089,"ca"
"1797",6,1,1,1,3,1,4,1,92792,0.00248605039379968,"ca"
"1798",6,1,1,1,3,1,4,2,74634,0.00199956769000394,"ca"
"1799",6,1,1,1,3,1,5,1,30937,0.000828853145023071,"ca"
"1800",6,1,1,1,3,1,5,2,26055,0.00069805633039972,"ca"
"1801",6,1,1,1,3,2,1,1,257009,0.00688569408634433,"ca"
"1802",6,1,1,1,3,2,1,2,382123,0.0102377040545512,"ca"
"1803",6,1,1,1,3,2,2,1,30425,0.000815135822391536,"ca"
"1804",6,1,1,1,3,2,2,2,27963,0.000749174790518801,"ca"
"1805",6,1,1,1,3,2,3,1,60920,0.0016321470599866,"ca"
"1806",6,1,1,1,3,2,3,2,114334,0.00306319602686323,"ca"
"1807",6,1,1,1,3,2,4,1,35611,0.000954077297327362,"ca"
"1808",6,1,1,1,3,2,4,2,47054,0.00126065409981303,"ca"
"1809",6,1,1,1,3,2,5,1,12687,0.000339905609816973,"ca"
"1810",6,1,1,1,3,2,5,2,18803,0.000503763315313987,"ca"
"1811",6,1,1,1,4,1,1,1,182657,0.00489368164044604,"ca"
"1812",6,1,1,1,4,1,1,2,176196,0.0047205808171602,"ca"
"1813",6,1,1,1,4,1,2,1,18074,0.000484232205551508,"ca"
"1814",6,1,1,1,4,1,2,2,17227,0.000461539681588792,"ca"
"1815",6,1,1,1,4,1,3,1,71162,0.00190654709590884,"ca"
"1816",6,1,1,1,4,1,3,2,77203,0.0020683954279735,"ca"
"1817",6,1,1,1,4,1,4,1,48066,0.00128776724532692,"ca"
"1818",6,1,1,1,4,1,4,2,48185,0.00129095545117292,"ca"
"1819",6,1,1,1,4,1,5,1,10161,0.000272229912615297,"ca"
"1820",6,1,1,1,4,1,5,2,10940,0.000293100604666012,"ca"
"1821",6,1,1,1,4,2,1,1,86041,0.00230517999324208,"ca"
"1822",6,1,1,1,4,2,1,2,129452,0.00346823212753424,"ca"
"1823",6,1,1,1,4,2,2,1,8999,0.000241098020236695,"ca"
"1824",6,1,1,1,4,2,2,2,8078,0.00021642291448739,"ca"
"1825",6,1,1,1,4,2,3,1,17440,0.000467246302136677,"ca"
"1826",6,1,1,1,4,2,3,2,29843,0.00079954308455647,"ca"
"1827",6,1,1,1,4,2,4,1,16593,0.000444553778173961,"ca"
"1828",6,1,1,1,4,2,4,2,25380,0.000679971969508535,"ca"
"1829",6,1,1,1,4,2,5,1,4268,0.000114346744123815,"ca"
"1830",6,1,1,1,4,2,5,2,5590,0.000149765299824772,"ca"
"1831",6,1,1,1,5,1,1,1,602487,0.0161416182818475,"ca"
"1832",6,1,1,1,5,1,1,2,451966,0.0121089129696964,"ca"
"1833",6,1,1,1,5,1,2,1,32352,0.000866763323780147,"ca"
"1834",6,1,1,1,5,1,2,2,25771,0.00069044750300254,"ca"
"1835",6,1,1,1,5,1,3,1,99863,0.002675494121002,"ca"
"1836",6,1,1,1,5,1,3,2,101222,0.00271190396759625,"ca"
"1837",6,1,1,1,5,1,4,1,182905,0.00490032596859569,"ca"
"1838",6,1,1,1,5,1,4,2,198385,0.00531506064503352,"ca"
"1839",6,1,1,1,5,1,5,1,24062,0.000644660580390637,"ca"
"1840",6,1,1,1,5,1,5,2,21028,0.000563374727140484,"ca"
"1841",6,1,1,1,5,2,1,1,204788,0.00548660755286501,"ca"
"1842",6,1,1,1,5,2,1,2,293552,0.00786474119752441,"ca"
"1843",6,1,1,1,5,2,2,1,9762,0.000261540045955174,"ca"
"1844",6,1,1,1,5,2,2,2,10436,0.000279597615200594,"ca"
"1845",6,1,1,1,5,2,3,1,17602,0.000471586548750561,"ca"
"1846",6,1,1,1,5,2,3,2,36181,0.000969348535413251,"ca"
"1847",6,1,1,1,5,2,4,1,55163,0.00147790755531912,"ca"
"1848",6,1,1,1,5,2,4,2,91390,0.00244848850643755,"ca"
"1849",6,1,1,1,5,2,5,1,5680,0.000152176547943597,"ca"
"1850",6,1,1,1,5,2,5,2,9201,0.000246509932681167,"ca"
"1851",6,1,1,1,6,1,1,1,450807,0.0120778614522551,"ca"
"1852",6,1,1,1,6,1,1,2,313191,0.0083909023286977,"ca"
"1853",6,1,1,1,6,1,2,1,21018,0.000563106810682837,"ca"
"1854",6,1,1,1,6,1,2,2,18040,0.000483321289595507,"ca"
"1855",6,1,1,1,6,1,3,1,48910,0.00131037939435234,"ca"
"1856",6,1,1,1,6,1,3,2,50990,0.00136610601754296,"ca"
"1857",6,1,1,1,6,1,4,1,129514,0.00346989320957165,"ca"
"1858",6,1,1,1,6,1,4,2,95709,0.00256420162449537,"ca"
"1859",6,1,1,1,6,1,5,1,13537,0.000362678508716983,"ca"
"1860",6,1,1,1,6,1,5,2,13047,0.000349550602292272,"ca"
"1861",6,1,1,1,6,2,1,1,163640,0.0043841849129384,"ca"
"1862",6,1,1,1,6,2,1,2,135673,0.00363490295583654,"ca"
"1863",6,1,1,1,6,2,2,1,6249,0.000167420994383721,"ca"
"1864",6,1,1,1,6,2,2,2,5961,0.000159705000403482,"ca"
"1865",6,1,1,1,6,2,3,1,9718,0.000260361213541527,"ca"
"1866",6,1,1,1,6,2,3,2,11967,0.000320615624866377,"ca"
"1867",6,1,1,1,6,2,4,1,29036,0.000777922226424343,"ca"
"1868",6,1,1,1,6,2,4,2,30282,0.000811304617047181,"ca"
"1869",6,1,1,1,6,2,5,1,3230,8.65370158200382e-05,"ca"
"1870",6,1,1,1,6,2,5,2,4159,0.000111426454735461,"ca"
"1871",6,1,1,2,1,1,1,1,88887,0.00238142901708846,"ca"
"1872",6,1,1,2,1,1,1,2,66758,0.00178855668796102,"ca"
"1873",6,1,1,2,1,1,2,1,13328,0.000357079054752157,"ca"
"1874",6,1,1,2,1,1,2,2,16642,0.000445866568816432,"ca"
"1875",6,1,1,2,1,1,3,1,165090,0.00442303279929724,"ca"
"1876",6,1,1,2,1,1,3,2,144790,0.00387916239027348,"ca"
"1877",6,1,1,2,1,1,4,1,17213,0.000461164598548086,"ca"
"1878",6,1,1,2,1,1,4,2,23624,0.000632925839545691,"ca"
"1879",6,1,1,2,1,1,5,1,9502,0.000254574218056348,"ca"
"1880",6,1,1,2,1,1,5,2,7522,0.000201526759442207,"ca"
"1881",6,1,1,2,1,2,1,1,1429637,0.0383023280761337,"ca"
"1882",6,1,1,2,1,2,1,2,1383436,0.037064527250158,"ca"
"1883",6,1,1,2,1,2,2,1,334106,0.00895124959986677,"ca"
"1884",6,1,1,2,1,2,2,2,310594,0.00832132442464673,"ca"
"1885",6,1,1,2,1,2,3,1,2467374,0.0661050101770746,"ca"
"1886",6,1,1,2,1,2,3,2,2419044,0.0648101699372658,"ca"
"1887",6,1,1,2,1,2,4,1,464675,0.0124494079957202,"ca"
"1888",6,1,1,2,1,2,4,2,498523,0.0133562516215644,"ca"
"1889",6,1,1,2,1,2,5,1,265237,0.00710613574769643,"ca"
"1890",6,1,1,2,1,2,5,2,249768,0.00669169577936201,"ca"
"1891",6,1,1,2,2,1,1,1,346985,0.00929629920567057,"ca"
"1892",6,1,1,2,2,1,1,2,265012,0.00710010762739937,"ca"
"1893",6,1,1,2,2,1,2,1,57485,0.0015401177567848,"ca"
"1894",6,1,1,2,2,1,2,2,57448,0.0015391264658915,"ca"
"1895",6,1,1,2,2,1,3,1,295495,0.00791679736524526,"ca"
"1896",6,1,1,2,2,1,3,2,253361,0.00678795816259464,"ca"
"1897",6,1,1,2,2,1,4,1,42888,0.00114904010355721,"ca"
"1898",6,1,1,2,2,1,4,2,40644,0.00108891965046119,"ca"
"1899",6,1,1,2,2,1,5,1,28620,0.000766776901786221,"ca"
"1900",6,1,1,2,2,1,5,2,23095,0.000618753058936155,"ca"
"1901",6,1,1,2,2,2,1,1,324835,0.00870286425198207,"ca"
"1902",6,1,1,2,2,2,1,2,422300,0.0113141120064403,"ca"
"1903",6,1,1,2,2,2,2,1,89758,0.00240476454054953,"ca"
"1904",6,1,1,2,2,2,2,2,88603,0.00237382018969128,"ca"
"1905",6,1,1,2,2,2,3,1,214514,0.00574718309957265,"ca"
"1906",6,1,1,2,2,2,3,2,209636,0.00561649345153236,"ca"
"1907",6,1,1,2,2,2,4,1,48651,0.00130344035809928,"ca"
"1908",6,1,1,2,2,2,4,2,68094,0.00182435032670269,"ca"
"1909",6,1,1,2,2,2,5,1,30155,0.000807902078035062,"ca"
"1910",6,1,1,2,2,2,5,2,26316,0.000705048949944311,"ca"
"1911",6,1,1,2,3,1,1,1,481013,0.0128871299042242,"ca"
"1912",6,1,1,2,3,1,1,2,495165,0.0132662852750864,"ca"
"1913",6,1,1,2,3,1,2,1,84691,0.00226901127145971,"ca"
"1914",6,1,1,2,3,1,2,2,116403,0.00311862794195043,"ca"
"1915",6,1,1,2,3,1,3,1,298317,0.00799240338959329,"ca"
"1916",6,1,1,2,3,1,3,2,350011,0.00937737072575461,"ca"
"1917",6,1,1,2,3,1,4,1,84069,0.00225234686779405,"ca"
"1918",6,1,1,2,3,1,4,2,85372,0.00228725638222548,"ca"
"1919",6,1,1,2,3,1,5,1,39229,0.00105100947170411,"ca"
"1920",6,1,1,2,3,1,5,2,47519,0.00127311221509362,"ca"
"1921",6,1,1,2,3,2,1,1,351467,0.00941637936198803,"ca"
"1922",6,1,1,2,3,2,1,2,446146,0.0119529855913457,"ca"
"1923",6,1,1,2,3,2,2,1,81336,0.00217912529991908,"ca"
"1924",6,1,1,2,3,2,2,2,103051,0.00276090588769992,"ca"
"1925",6,1,1,2,3,2,3,1,185347,0.00496575116755313,"ca"
"1926",6,1,1,2,3,2,3,2,203362,0.00544840266600452,"ca"
"1927",6,1,1,2,3,2,4,1,85926,0.00230209895397913,"ca"
"1928",6,1,1,2,3,2,4,2,80708,0.00216230014637884,"ca"
"1929",6,1,1,2,3,2,5,1,35744,0.000957640586214069,"ca"
"1930",6,1,1,2,3,2,5,2,37168,0.000995791889783027,"ca"
"1931",6,1,1,2,4,1,1,1,124668,0.00334006089419583,"ca"
"1932",6,1,1,2,4,1,1,2,161328,0.00432224262793038,"ca"
"1933",6,1,1,2,4,1,2,1,19553,0.000523857049637525,"ca"
"1934",6,1,1,2,4,1,2,2,33326,0.000892858386754982,"ca"
"1935",6,1,1,2,4,1,3,1,60865,0.00163067351946954,"ca"
"1936",6,1,1,2,4,1,3,2,82722,0.00221625852094898,"ca"
"1937",6,1,1,2,4,1,4,1,27784,0.000744379085926916,"ca"
"1938",6,1,1,2,4,1,4,2,33337,0.000893153094858394,"ca"
"1939",6,1,1,2,4,1,5,1,10255,0.00027474832731718,"ca"
"1940",6,1,1,2,4,1,5,2,13679,0.000366482922415573,"ca"
"1941",6,1,1,2,4,2,1,1,73327,0.00196455100898945,"ca"
"1942",6,1,1,2,4,2,1,2,107651,0.00288414745821762,"ca"
"1943",6,1,1,2,4,2,2,1,14271,0.000382343576708286,"ca"
"1944",6,1,1,2,4,2,2,2,20702,0.000554640650621186,"ca"
"1945",6,1,1,2,4,2,3,1,24151,0.000647045036863697,"ca"
"1946",6,1,1,2,4,2,3,2,33685,0.000902476587584516,"ca"
"1947",6,1,1,2,4,2,4,1,14030,0.000375886790078989,"ca"
"1948",6,1,1,2,4,2,4,2,18647,0.000499583818574691,"ca"
"1949",6,1,1,2,4,2,5,1,6308,0.000169001701483839,"ca"
"1950",6,1,1,2,4,2,5,2,8614,0.000230783236617278,"ca"
"1951",6,1,1,2,5,1,1,1,398983,0.0106894112021444,"ca"
"1952",6,1,1,2,5,1,1,2,422275,0.0113134422152962,"ca"
"1953",6,1,1,2,5,1,2,1,36340,0.000973608407089841,"ca"
"1954",6,1,1,2,5,1,2,2,50486,0.00135260302807754,"ca"
"1955",6,1,1,2,5,1,3,1,91297,0.00244599688338143,"ca"
"1956",6,1,1,2,5,1,3,2,115768,0.00310161524688984,"ca"
"1957",6,1,1,2,5,1,4,1,115148,0.00308500442651571,"ca"
"1958",6,1,1,2,5,1,4,2,138799,0.00371865364049705,"ca"
"1959",6,1,1,2,5,1,5,1,23155,0.000620360557682038,"ca"
"1960",6,1,1,2,5,1,5,2,28275,0.000757533783997393,"ca"
"1961",6,1,1,2,5,2,1,1,153133,0.00410268509088851,"ca"
"1962",6,1,1,2,5,2,1,2,195060,0.00522597842286583,"ca"
"1963",6,1,1,2,5,2,2,1,13802,0.000369778294844634,"ca"
"1964",6,1,1,2,5,2,2,2,19720,0.000528331254480233,"ca"
"1965",6,1,1,2,5,2,3,1,23508,0.000629818008636984,"ca"
"1966",6,1,1,2,5,2,3,2,29575,0.000792362923491526,"ca"
"1967",6,1,1,2,5,2,4,1,35231,0.000943896471936769,"ca"
