"","ST","age","education","race","sex","n","weighted_share_of_state","state"
"1802",9,4,4,1,1,21343,0.0059747277108056,"ct"
"1803",9,4,4,1,2,32343,0.0090540513681575,"ct"
"1804",9,4,4,2,1,1286,0.000360000929395867,"ct"
"1805",9,4,4,2,2,2366,0.000662334524844963,"ct"
"1806",9,4,4,3,1,1038,0.000290576177848297,"ct"
"1807",9,4,4,3,2,1469,0.000411229677513631,"ct"
"1808",9,4,4,4,1,536,0.000150047043667329,"ct"
"1809",9,4,4,4,2,592,0.000165723600468393,"ct"
"1810",9,4,4,5,1,266,7.4463644805055e-05,"ct"
"1811",9,4,4,5,2,512,0.000143328519324016,"ct"
"1812",9,4,5,1,1,64444,0.0180403576158533,"ct"
"1813",9,4,5,1,2,61871,0.0173200758185472,"ct"
"1814",9,4,5,2,1,2525,0.000706844748619413,"ct"
"1815",9,4,5,2,2,2585,0.000723641059477696,"ct"
"1816",9,4,5,3,1,2186,0.000611945592270114,"ct"
"1817",9,4,5,3,2,2154,0.000602987559812363,"ct"
"1818",9,4,5,4,1,2272,0.00063602030450032,"ct"
"1819",9,4,5,4,2,2656,0.000743516693993331,"ct"
"1820",9,4,5,5,1,550,0.000153966182867595,"ct"
"1821",9,4,5,5,2,776,0.000217232287100461,"ct"
"1822",9,4,6,1,1,57602,0.0161250183009804,"ct"
"1823",9,4,6,1,2,58021,0.016242312538474,"ct"
"1824",9,4,6,2,1,2111,0.00059095020369726,"ct"
"1825",9,4,6,2,2,2070,0.000579472724610767,"ct"
"1826",9,4,6,3,1,2197,0.000615024915927466,"ct"
"1827",9,4,6,3,2,2002,0.000560436905638046,"ct"
"1828",9,4,6,4,1,2832,0.000792785872510962,"ct"
"1829",9,4,6,4,2,1616,0.000452380639116424,"ct"
"1830",9,4,6,5,1,603,0.000168802924125745,"ct"
"1831",9,4,6,5,2,456,0.000127651962522951,"ct"
"1832",9,5,1,1,1,31060,0.00869489025430454,"ct"
"1833",9,5,1,1,2,41983,0.011752658646055,"ct"
"1834",9,5,1,2,1,4494,0.0012580436832854,"ct"
"1835",9,5,1,2,2,6931,0.001940253842646,"ct"
"1836",9,5,1,3,1,4779,0.00133782615986225,"ct"
"1837",9,5,1,3,2,7822,0.0021896790588915,"ct"
"1838",9,5,1,4,1,580,0.000162364338296737,"ct"
"1839",9,5,1,4,2,1727,0.000483453814204248,"ct"
"1840",9,5,1,5,1,297,8.31417387485013e-05,"ct"
"1841",9,5,1,5,2,686,0.000192037820813037,"ct"
"1842",9,5,2,1,1,52771,0.0147726353383743,"ct"
"1843",9,5,2,1,2,104942,0.0293773075681657,"ct"
"1844",9,5,2,2,1,4184,0.00117126274385094,"ct"
"1845",9,5,2,2,2,6945,0.00194417298184627,"ct"
"1846",9,5,2,3,1,2216,0.000620343747699255,"ct"
"1847",9,5,2,3,2,2871,0.000803703474568846,"ct"
"1848",9,5,2,4,1,907,0.000253904232474379,"ct"
"1849",9,5,2,4,2,961,0.000269020912246834,"ct"
"1850",9,5,2,5,1,445,0.0001245726388656,"ct"
"1851",9,5,2,5,2,723,0.000202395545842311,"ct"
"1852",9,5,3,1,1,28493,0.00797628808808433,"ct"
"1853",9,5,3,1,2,38757,0.010849576998908,"ct"
"1854",9,5,3,2,1,1152,0.000322489168479035,"ct"
"1855",9,5,3,2,2,1977,0.000553438442780428,"ct"
"1856",9,5,3,3,1,877,0.000245506077045238,"ct"
"1857",9,5,3,3,2,1009,0.000282457960933461,"ct"
"1858",9,5,3,4,1,238,6.66253664045229e-05,"ct"
"1859",9,5,3,4,2,394,0.000110295774636059,"ct"
"1860",9,5,3,5,1,236,6.60654893759135e-05,"ct"
"1861",9,5,3,5,2,245,6.85849360046559e-05,"ct"
"1862",9,5,4,1,1,8479,0.0023735986627897,"ct"
"1863",9,5,4,1,2,13791,0.00386063205077637,"ct"
"1864",9,5,4,2,1,392,0.00010973589760745,"ct"
"1865",9,5,4,2,2,730,0.000204355115442444,"ct"
"1866",9,5,4,3,1,200,5.59877028609436e-05,"ct"
"1867",9,5,4,3,2,380,0.000106376635435793,"ct"
"1868",9,5,4,4,1,155,4.33904697172313e-05,"ct"
"1869",9,5,4,4,2,120,3.35926217165662e-05,"ct"
"1870",9,5,4,5,1,61,1.70762493725878e-05,"ct"
"1871",9,5,4,5,2,89,2.49145277731199e-05,"ct"
"1872",9,5,5,1,1,33078,0.00925980617617147,"ct"
"1873",9,5,5,1,2,29907,0.0083721211473112,"ct"
"1874",9,5,5,2,1,652,0.000182519911326676,"ct"
"1875",9,5,5,2,2,859,0.000240467183787753,"ct"
"1876",9,5,5,3,1,697,0.000195117144470389,"ct"
"1877",9,5,5,3,2,815,0.000228149889158345,"ct"
"1878",9,5,5,4,1,589,0.000164883784925479,"ct"
"1879",9,5,5,4,2,765,0.000214152963443109,"ct"
"1880",9,5,5,5,1,297,8.31417387485013e-05,"ct"
"1881",9,5,5,5,2,126,3.52722528023945e-05,"ct"
"1882",9,5,6,1,1,34777,0.00973542171197518,"ct"
"1883",9,5,6,1,2,27780,0.00777669192738507,"ct"
"1884",9,5,6,2,1,604,0.00016908286264005,"ct"
"1885",9,5,6,2,2,1131,0.000316610459678636,"ct"
"1886",9,5,6,3,1,318,8.90204475489004e-05,"ct"
"1887",9,5,6,3,2,528,0.000147807535552891,"ct"
"1888",9,5,6,4,1,978,0.000273779866990014,"ct"
"1889",9,5,6,4,2,504,0.000141089011209578,"ct"
"1890",9,5,6,5,1,257,7.19441981763126e-05,"ct"
"1891",9,5,6,5,2,155,4.33904697172313e-05,"ct"
"1892",10,1,1,1,1,55534,0.0616954643268591,"de"
"1893",10,1,1,1,2,53227,0.0591325040466332,"de"
"1894",10,1,1,2,1,25828,0.0286936012647048,"de"
"1895",10,1,1,2,2,25527,0.0283592054934226,"de"
"1896",10,1,1,3,1,14100,0.0156643866281686,"de"
"1897",10,1,1,3,2,12843,0.0142679232245084,"de"
"1898",10,1,1,4,1,3066,0.00340617087957197,"de"
"1899",10,1,1,4,2,3547,0.00394053754397971,"de"
"1900",10,1,1,5,1,5820,0.00646572554439298,"de"
"1901",10,1,1,5,2,4903,0.0054469849388589,"de"
"1902",10,1,2,1,1,323,0.000358836658219748,"de"
"1903",10,1,2,1,2,224,0.000248852667000692,"de"
"1904",10,1,2,2,1,19,2.11080387188087e-05,"de"
"1905",10,1,2,2,2,144,0.000159976714500445,"de"
"1906",10,1,2,3,1,38,4.22160774376174e-05,"de"
"1907",10,1,2,3,2,9,9.99854465627781e-06,"de"
"1908",10,1,2,4,1,33,3.6661330406352e-05,"de"
"1909",10,1,2,5,2,26,2.88846845625803e-05,"de"
"1910",10,1,3,1,1,1,1.11094940625309e-06,"de"
"1911",10,1,3,1,2,62,6.88788631876916e-05,"de"
"1912",10,1,3,2,1,10,1.11094940625309e-05,"de"
"1913",10,1,3,2,2,73,8.10993066564756e-05,"de"
"1914",10,1,3,4,1,31,3.44394315938458e-05,"de"
"1915",10,2,1,1,1,7126,0.00791662546895952,"de"
"1916",10,2,1,1,2,4419,0.0049092854262324,"de"
"1917",10,2,1,2,1,5105,0.00567139671892202,"de"
"1918",10,2,1,2,2,3310,0.00367724253469773,"de"
"1919",10,2,1,3,1,5183,0.00575805077260976,"de"
"1920",10,2,1,3,2,3512,0.00390165431476085,"de"
"1921",10,2,1,4,1,180,0.000199970893125556,"de"
"1922",10,2,1,4,2,240,0.000266627857500742,"de"
"1923",10,2,1,5,1,474,0.000526590018563965,"de"
"1924",10,2,1,5,2,48,5.33255715001483e-05,"de"
"1925",10,2,2,1,1,18770,0.0208525203553705,"de"
"1926",10,2,2,1,2,13189,0.014652311719072,"de"
"1927",10,2,2,2,1,6764,0.0075144617838959,"de"
"1928",10,2,2,2,2,7592,0.00843432789227346,"de"
"1929",10,2,2,3,1,4120,0.00457711155376273,"de"
"1930",10,2,2,3,2,3420,0.00379944696938557,"de"
"1931",10,2,2,4,1,524,0.000582137488876619,"de"
"1932",10,2,2,4,2,623,0.000692121480095675,"de"
"1933",10,2,2,5,1,621,0.000689899581283169,"de"
"1934",10,2,2,5,2,567,0.000629908313345502,"de"
"1935",10,2,3,1,1,18585,0.0206469947152137,"de"
"1936",10,2,3,1,2,21032,0.023365487912315,"de"
"1937",10,2,3,2,1,7266,0.00807215838583495,"de"
"1938",10,2,3,2,2,8596,0.00954972109615156,"de"
"1939",10,2,3,3,1,2279,0.00253185369685079,"de"
"1940",10,2,3,3,2,2504,0.00278181731325774,"de"
"1941",10,2,3,4,1,597,0.000663236795533095,"de"
"1942",10,2,3,4,2,558,0.000619909768689224,"de"
"1943",10,2,3,5,1,795,0.000883204777971206,"de"
"1944",10,2,3,5,2,1157,0.00128536846303482,"de"
"1945",10,2,4,1,1,3030,0.00336617670094686,"de"
"1946",10,2,4,1,2,3523,0.00391387475822964,"de"
"1947",10,2,4,2,1,959,0.00106540048059671,"de"
"1948",10,2,4,2,2,1362,0.00151311309131671,"de"
"1949",10,2,4,3,1,266,0.000295512542063322,"de"
"1950",10,2,4,3,2,279,0.000309954884344612,"de"
"1951",10,2,4,4,1,113,0.000125537282906599,"de"
"1952",10,2,4,4,2,244,0.000271071655125754,"de"
"1953",10,2,4,5,1,108,0.000119982535875334,"de"
"1954",10,2,4,5,2,43,4.77708244688829e-05,"de"
"1955",10,2,5,1,1,9744,0.0108250910145301,"de"
"1956",10,2,5,1,2,13592,0.015100024329792,"de"
"1957",10,2,5,2,1,2001,0.00222300976191243,"de"
"1958",10,2,5,2,2,2408,0.00267516617025744,"de"
"1959",10,2,5,3,1,533,0.000592136033532897,"de"
"1960",10,2,5,3,2,668,0.000742114203377064,"de"
"1961",10,2,5,4,1,1412,0.00156866056162936,"de"
"1962",10,2,5,4,2,1269,0.00140979479653517,"de"
"1963",10,2,5,5,1,192,0.000213302286000593,"de"
"1964",10,2,5,5,2,452,0.000502149131626397,"de"
"1965",10,2,6,1,1,2645,0.00293846117953942,"de"
"1966",10,2,6,1,2,4702,0.00522368410820203,"de"
"1967",10,2,6,2,1,371,0.000412162229719896,"de"
"1968",10,2,6,2,2,1079,0.00119871440934708,"de"
"1969",10,2,6,3,1,255,0.000283292098594538,"de"
"1970",10,2,6,3,2,105,0.000116649687656574,"de"
"1971",10,2,6,4,1,1323,0.00146978606447284,"de"
"1972",10,2,6,4,2,1380,0.00153311018062926,"de"
"1973",10,2,6,5,1,7,7.77664584377163e-06,"de"
"1974",10,2,6,5,2,177,0.000196638044906797,"de"
"1975",10,3,1,1,1,4997,0.00555141418304669,"de"
"1976",10,3,1,1,2,2940,0.00326619125438408,"de"
"1977",10,3,1,2,1,2246,0.00249519236644444,"de"
"1978",10,3,1,2,2,2189,0.00243186825028801,"de"
"1979",10,3,1,3,1,3104,0.00344838695700959,"de"
"1980",10,3,1,3,2,2666,0.00296179111707074,"de"
"1981",10,3,1,4,1,298,0.000331062923063421,"de"
"1982",10,3,1,4,2,234,0.000259962161063223,"de"
"1983",10,3,1,5,1,227,0.000252185515219451,"de"
"1984",10,3,1,5,2,120,0.000133313928750371,"de"
"1985",10,3,2,1,1,19836,0.0220367924224363,"de"
"1986",10,3,2,1,2,16911,0.018787265409146,"de"
"1987",10,3,2,2,1,8396,0.00932753121490094,"de"
"1988",10,3,2,2,2,6478,0.00719673025370752,"de"
"1989",10,3,2,3,1,2268,0.00251963325338201,"de"
"1990",10,3,2,3,2,1750,0.00194416146094291,"de"
"1991",10,3,2,4,1,151,0.000167753360344217,"de"
"1992",10,3,2,4,2,401,0.000445490711907489,"de"
"1993",10,3,2,5,1,308,0.000342172417125952,"de"
"1994",10,3,2,5,2,310,0.000344394315938458,"de"
"1995",10,3,3,1,1,11653,0.0129458934310673,"de"
"1996",10,3,3,1,2,11579,0.0128636831750045,"de"
"1997",10,3,3,2,1,4448,0.00494150295901374,"de"
"1998",10,3,3,2,2,6178,0.00686344543183159,"de"
"1999",10,3,3,3,1,985,0.00109428516515929,"de"
"2000",10,3,3,3,2,877,0.00097430262928396,"de"
"2001",10,3,3,4,1,356,0.0003954979886261,"de"
"2002",10,3,3,4,2,230,0.000255518363438211,"de"
"2003",10,3,3,5,1,275,0.0003055110867196,"de"
"2004",10,3,3,5,2,476,0.000528811917376471,"de"
"2005",10,3,4,1,1,4086,0.00453933927395012,"de"
"2006",10,3,4,1,2,7449,0.00827546212717927,"de"
"2007",10,3,4,2,1,1157,0.00128536846303482,"de"
"2008",10,3,4,2,2,1774,0.00197082424669298,"de"
"2009",10,3,4,3,1,218,0.000242186970563174,"de"
"2010",10,3,4,3,2,313,0.000347727164157217,"de"
"2011",10,3,4,4,1,148,0.000164420512125457,"de"
"2012",10,3,4,4,2,213,0.000236632223531908,"de"
"2013",10,3,4,5,1,112,0.000124426333500346,"de"
"2014",10,3,4,5,2,158,0.000175530006187988,"de"
"2015",10,3,5,1,1,11577,0.012861461276192,"de"
"2016",10,3,5,1,2,13119,0.0145745452606343,"de"
"2017",10,3,5,2,1,1731,0.0019230534222241,"de"
"2018",10,3,5,2,2,3506,0.00389498861832333,"de"
"2019",10,3,5,3,1,732,0.000813214965377262,"de"
"2020",10,3,5,3,2,753,0.000836544902908577,"de"
"2021",10,3,5,4,1,977,0.00108539756990927,"de"
"2022",10,3,5,4,2,1812,0.0020130403241306,"de"
"2023",10,3,5,5,1,127,0.000141090574594142,"de"
"2024",10,3,5,5,2,234,0.000259962161063223,"de"
"2025",10,3,6,1,1,5949,0.00660903801779963,"de"
"2026",10,3,6,1,2,7887,0.00876205796711812,"de"
"2027",10,3,6,2,1,930,0.00103318294781537,"de"
"2028",10,3,6,2,2,1973,0.00219190317853735,"de"
"2029",10,3,6,3,1,301,0.00033439577128218,"de"
"2030",10,3,6,3,2,429,0.000476597295282576,"de"
"2031",10,3,6,4,1,1471,0.0016342065765983,"de"
"2032",10,3,6,4,2,902,0.00100207636444029,"de"
"2033",10,3,6,5,1,207,0.00022996652709439,"de"
"2034",10,3,6,5,2,138,0.000153311018062926,"de"
"2035",10,4,1,1,1,4800,0.00533255715001483,"de"
"2036",10,4,1,1,2,4872,0.00541254550726505,"de"
"2037",10,4,1,2,1,2107,0.00234077039897526,"de"
"2038",10,4,1,2,2,2447,0.00271849319710131,"de"
"2039",10,4,1,3,1,975,0.00108317567109676,"de"
"2040",10,4,1,3,2,853,0.000947639843533886,"de"
"2041",10,4,1,4,1,177,0.000196638044906797,"de"
"2042",10,4,1,4,2,352,0.000391054191001088,"de"
"2043",10,4,1,5,1,115,0.000127759181719105,"de"
"2044",10,4,1,5,2,151,0.000167753360344217,"de"
"2045",10,4,2,1,1,20943,0.0232666134151585,"de"
"2046",10,4,2,1,2,23122,0.0256873721713839,"de"
"2047",10,4,2,2,1,5351,0.00594469027286028,"de"
"2048",10,4,2,2,2,6187,0.00687344397648787,"de"
"2049",10,4,2,3,1,626,0.000695454328314434,"de"
"2050",10,4,2,3,2,503,0.000558807551345304,"de"
"2051",10,4,2,4,1,183,0.000203303741344315,"de"
"2052",10,4,2,4,2,379,0.000421049824969921,"de"
"2053",10,4,2,5,1,562,0.000624353566314237,"de"
"2054",10,4,2,5,2,359,0.000398830836844859,"de"
"2055",10,4,3,1,1,13146,0.0146045408946031,"de"
"2056",10,4,3,1,2,14470,0.0160754379084822,"de"
"2057",10,4,3,2,1,3377,0.00375167614491668,"de"
"2058",10,4,3,2,2,4820,0.00535477613813989,"de"
"2059",10,4,3,3,1,869,0.000965415034033935,"de"
"2060",10,4,3,3,2,612,0.000679901036626891,"de"
"2061",10,4,3,4,1,113,0.000125537282906599,"de"
"2062",10,4,3,4,2,168,0.000186639500250519,"de"
"2063",10,4,3,5,1,304,0.000337728619500939,"de"
"2064",10,4,3,5,2,249,0.000276626402157019,"de"
"2065",10,4,4,1,1,4740,0.00526590018563965,"de"
"2066",10,4,4,1,2,6146,0.00682789505083149,"de"
"2067",10,4,4,2,1,816,0.000906534715502521,"de"
"2068",10,4,4,2,2,1229,0.00136535682028505,"de"
"2069",10,4,4,3,1,117,0.000129981080531612,"de"
"2070",10,4,4,3,2,209,0.000232188425906896,"de"
"2071",10,4,4,4,1,25,2.77737351563272e-05,"de"
"2072",10,4,4,4,2,118,0.000131092029937865,"de"
"2073",10,4,4,5,1,42,4.66598750626298e-05,"de"
"2074",10,4,4,5,2,149,0.00016553146153171,"de"
"2075",10,4,5,1,1,10814,0.0120138068792209,"de"
"2076",10,4,5,1,2,11746,0.0130492117258488,"de"
"2077",10,4,5,2,1,1483,0.00164753796947333,"de"
"2078",10,4,5,2,2,1615,0.00179418329109874,"de"
"2079",10,4,5,3,1,304,0.000337728619500939,"de"
"2080",10,4,5,3,2,489,0.000543254259657761,"de"
"2081",10,4,5,4,1,447,0.000496594384595131,"de"
"2082",10,4,5,4,2,703,0.000780997432595922,"de"
"2083",10,4,5,5,1,105,0.000116649687656574,"de"
"2084",10,4,5,5,2,129,0.000143312473406649,"de"
"2085",10,4,6,1,1,9319,0.0103529375168725,"de"
"2086",10,4,6,1,2,8772,0.0097452481916521,"de"
"2087",10,4,6,2,1,991,0.00110095086159681,"de"
"2088",10,4,6,2,2,1521,0.00168975404691095,"de"
"2089",10,4,6,3,1,477,0.000529922866782724,"de"
"2090",10,4,6,3,2,214,0.000237743172938161,"de"
"2091",10,4,6,4,1,694,0.000770998887939644,"de"
"2092",10,4,6,4,2,536,0.000595468881751656,"de"
"2093",10,4,6,5,1,72,7.99883572502225e-05,"de"
"2094",10,4,6,5,2,189,0.000209969437781834,"de"
"2095",10,5,1,1,1,8240,0.00915422310752546,"de"
"2096",10,5,1,1,2,10493,0.0116571921198137,"de"
"2097",10,5,1,2,1,2477,0.0027518216792889,"de"
"2098",10,5,1,2,2,3087,0.00342950081710329,"de"
"2099",10,5,1,3,1,272,0.00030217823850084,"de"
"2100",10,5,1,3,2,418,0.000464376851813792,"de"
"2101",10,5,1,4,1,76,8.44321548752348e-05,"de"
"2102",10,5,1,4,2,448,0.000497705334001384,"de"
"2103",10,5,1,5,1,102,0.000113316839437815,"de"
"2104",10,5,1,5,2,207,0.00022996652709439,"de"
"2105",10,5,2,1,1,14724,0.0163576190576705,"de"
"2106",10,5,2,1,2,25389,0.0282058944753597,"de"
"2107",10,5,2,2,1,2119,0.0023541017918503,"de"
"2108",10,5,2,2,2,3348,0.00371945861213534,"de"
"2109",10,5,2,3,1,184,0.000204414690750569,"de"
"2110",10,5,2,3,2,561,0.000623242616907983,"de"
"2111",10,5,2,4,1,86,9.55416489377657e-05,"de"
"2112",10,5,2,4,2,338,0.000375500899313544,"de"
"2113",10,5,2,5,1,116,0.000128870131125358,"de"
"2114",10,5,2,5,2,178,0.00019774899431305,"de"
"2115",10,5,3,1,1,8147,0.00905090481274392,"de"
"2116",10,5,3,1,2,10577,0.0117505118699389,"de"
"2117",10,5,3,2,1,1133,0.00125870567728475,"de"
"2118",10,5,3,2,2,1489,0.00165420366591085,"de"
"2119",10,5,3,3,1,70,7.77664584377163e-05,"de"
"2120",10,5,3,3,2,195,0.000216635134219353,"de"
"2121",10,5,3,4,1,45,4.9992723281389e-05,"de"
"2122",10,5,3,4,2,168,0.000186639500250519,"de"
"2123",10,5,3,5,1,82,9.10978513127534e-05,"de"
"2124",10,5,3,5,2,131,0.000145534372219155,"de"
"2125",10,5,4,1,1,2248,0.00249741426525695,"de"
"2126",10,5,4,1,2,3203,0.00355837094822865,"de"
"2127",10,5,4,2,1,250,0.000277737351563272,"de"
"2128",10,5,4,2,2,540,0.000599912679376669,"de"
"2129",10,5,4,3,1,92,0.000102207345375284,"de"
"2130",10,5,4,3,2,4,4.44379762501236e-06,"de"
"2131",10,5,4,4,1,39,4.33270268438705e-05,"de"
"2132",10,5,4,4,2,69,7.66555090314632e-05,"de"
"2133",10,5,4,5,1,109,0.000121093485281587,"de"
"2134",10,5,4,5,2,4,4.44379762501236e-06,"de"
"2135",10,5,5,1,1,7223,0.00802438756136607,"de"
"2136",10,5,5,1,2,6628,0.00736337266464548,"de"
"2137",10,5,5,2,1,520,0.000577693691251607,"de"
"2138",10,5,5,2,2,749,0.000832101105283564,"de"
"2139",10,5,5,3,1,87,9.66525983440188e-05,"de"
"2140",10,5,5,3,2,144,0.000159976714500445,"de"
"2141",10,5,5,4,1,258,0.000286624946813297,"de"
"2142",10,5,5,4,2,250,0.000277737351563272,"de"
"2143",10,5,5,5,1,57,6.33241161564261e-05,"de"
"2144",10,5,5,5,2,66,7.33226608127039e-05,"de"
"2145",10,5,6,1,1,7123,0.00791329262074076,"de"
"2146",10,5,6,1,2,4018,0.00446379471432492,"de"
"2147",10,5,6,2,1,422,0.000468820649438804,"de"
"2148",10,5,6,2,2,529,0.000587692235907884,"de"
"2149",10,5,6,3,1,121,0.000134424878156624,"de"
"2150",10,5,6,3,2,187,0.000207747538969328,"de"
"2151",10,5,6,4,1,566,0.000628797363939249,"de"
"2152",10,5,6,4,2,125,0.000138868675781636,"de"
"2153",10,5,6,5,1,46,5.11036726876421e-05,"de"
"2154",10,5,6,5,2,95,0.000105540193594044,"de"
"2155",12,1,1,1,1,931415,0.049319963111761,"fl"
"2156",12,1,1,1,2,884298,0.0468250401161717,"fl"
"2157",12,1,1,2,1,413246,0.0218820584552351,"fl"
"2158",12,1,1,2,2,399618,0.0211604333393769,"fl"
"2159",12,1,1,3,1,562093,0.0297637530267164,"fl"
"2160",12,1,1,3,2,532481,0.0281957487024727,"fl"
"2161",12,1,1,4,1,46162,0.002444354167761,"fl"
"2162",12,1,1,4,2,48970,0.00259304240707197,"fl"
"2163",12,1,1,5,1,80395,0.00425704807671127,"fl"
"2164",12,1,1,5,2,74852,0.0039635370686982,"fl"
"2165",12,1,2,1,1,4555,0.000241194775662912,"fl"
"2166",12,1,2,1,2,4395,0.000232722511314709,"fl"
"2167",12,1,2,2,1,1830,9.69015234825751e-05,"fl"
"2168",12,1,2,2,2,1961,0.000103838189917667,"fl"
"2169",12,1,2,3,1,3056,0.000161820249050683,"fl"
"2170",12,1,2,3,2,3124,0.000165420961398669,"fl"
"2171",12,1,2,4,1,303,1.604435060941e-05,"fl"
"2172",12,1,2,4,2,321,1.69974803485828e-05,"fl"
"2173",12,1,2,5,1,122,6.46010156550501e-06,"fl"
"2174",12,1,2,5,2,383,2.02804827835116e-05,"fl"
"2175",12,1,3,1,1,1470,7.78389286991177e-05,"fl"
"2176",12,1,3,1,2,2102,0.000111304372874521,"fl"
"2177",12,1,3,2,1,286,1.51441725224134e-05,"fl"
"2178",12,1,3,2,2,745,3.94489808713216e-05,"fl"
"2179",12,1,3,3,1,735,3.89194643495588e-05,"fl"
"2180",12,1,3,3,2,1094,5.792910748084e-05,"fl"
"2181",12,1,3,4,1,147,7.78389286991177e-06,"fl"
"2182",12,1,3,4,2,119,6.30124660897619e-06,"fl"
"2183",12,1,3,5,1,54,2.85938921751861e-06,"fl"
"2184",12,1,3,5,2,179,9.47834573955243e-06,"fl"
"2185",12,1,4,1,1,78,4.1302288697491e-06,"fl"
"2186",12,1,4,1,2,206,1.09080403483117e-05,"fl"
"2187",12,1,4,2,2,37,1.95921113052201e-06,"fl"
"2188",12,1,4,3,1,18,9.5312973917287e-07,"fl"
"2189",12,1,4,3,2,77,4.07727721757283e-06,"fl"
"2190",12,2,1,1,1,120006,0.00635451597106552,"fl"
"2191",12,2,1,1,2,81859,0.00433456929549733,"fl"
"2192",12,2,1,2,1,88192,0.00466991210872965,"fl"
"2193",12,2,1,2,2,56719,0.00300336475978589,"fl"
"2194",12,2,1,3,1,152451,0.00807253232592462,"fl"
"2195",12,2,1,3,2,92357,0.00489045574004382,"fl"
"2196",12,2,1,4,1,4259,0.000225521086618736,"fl"
"2197",12,2,1,4,2,3852,0.000203969764182994,"fl"
"2198",12,2,1,5,1,7010,0.000371191081755656,"fl"
"2199",12,2,1,5,2,5159,0.00027317757357738,"fl"
"2200",12,2,2,1,1,318624,0.016871667223012,"fl"
"2201",12,2,2,1,2,235533,0.0124718614920335,"fl"
"2202",12,2,2,2,1,131598,0.00696833152309285,"fl"
"2203",12,2,2,2,2,119166,0.00631003658323746,"fl"
"2204",12,2,2,3,1,188591,0.00998620503557504,"fl"
"2205",12,2,2,3,2,144780,0.00766634020208045,"fl"
"2206",12,2,2,4,1,10107,0.000535182348545566,"fl"
"2207",12,2,2,4,2,10521,0.000557104332546542,"fl"
"2208",12,2,2,5,1,11599,0.000614186213592562,"fl"
"2209",12,2,2,5,2,10786,0.000571136520373254,"fl"
"2210",12,2,3,1,1,287418,0.0152192579651993,"fl"
"2211",12,2,3,1,2,299511,0.015859602294967,"fl"
"2212",12,2,3,2,1,101347,0.00536649109310849,"fl"
"2213",12,2,3,2,2,130226,0.00689568185630701,"fl"
"2214",12,2,3,3,1,131899,0.00698426997039791,"fl"
"2215",12,2,3,3,2,142704,0.00755641257216251,"fl"
"2216",12,2,3,4,1,13363,0.000707592928031503,"fl"
"2217",12,2,3,4,2,13977,0.000740105242467733,"fl"
"2218",12,2,3,5,1,13574,0.000718765726640696,"fl"
"2219",12,2,3,5,2,15461,0.000818685494297319,"fl"
"2220",12,2,4,1,1,91239,0.00483125579291075,"fl"
"2221",12,2,4,1,2,111077,0.0058817106687836,"fl"
"2222",12,2,4,2,1,22496,0.00119120036735738,"fl"
"2223",12,2,4,2,2,35187,0.00186320978512643,"fl"
"2224",12,2,4,3,1,43717,0.00231488737819002,"fl"
"2225",12,2,4,3,2,57725,0.00305663412187522,"fl"
"2226",12,2,4,4,1,4690,0.000248343248706709,"fl"
"2227",12,2,4,4,2,6012,0.000318345332883739,"fl"
"2228",12,2,4,5,1,4543,0.000240559355836797,"fl"
"2229",12,2,4,5,2,4953,0.000262269533229068,"fl"
"2230",12,2,5,1,1,150965,0.00799384617079068,"fl"
"2231",12,2,5,1,2,185578,0.00982666170756794,"fl"
"2232",12,2,5,2,1,26433,0.00139967102197536,"fl"
"2233",12,2,5,2,2,38585,0.0020431394992214,"fl"
"2234",12,2,5,3,1,45055,0.00238573668880187,"fl"
"2235",12,2,5,3,2,68949,0.00365096346590168,"fl"
"2236",12,2,5,4,1,14593,0.000772723460208316,"fl"
"2237",12,2,5,4,2,18151,0.000961125438651487,"fl"
"2238",12,2,5,5,1,4897,0.000259304240707197,"fl"
"2239",12,2,5,5,2,6921,0.000366478384711968,"fl"
"2240",12,2,6,1,1,40423,0.00214046463592138,"fl"
"2241",12,2,6,1,2,57339,0.00303619478413518,"fl"
"2242",12,2,6,2,1,6123,0.000324222966275305,"fl"
"2243",12,2,6,2,2,13834,0.000732533156206527,"fl"
"2244",12,2,6,3,1,12966,0.000686571122117524,"fl"
"2245",12,2,6,3,2,21500,0.00113846052178982,"fl"
"2246",12,2,6,4,1,9153,0.000484666472369404,"fl"
"2247",12,2,6,4,2,9076,0.000480589195151831,"fl"
"2248",12,2,6,5,1,1558,8.24986740906295e-05,"fl"
"2249",12,2,6,5,2,2299,0.000121735848353246,"fl"
"2250",12,3,1,1,1,96845,0.00512810275501092,"fl"
"2251",12,3,1,1,2,62153,0.00329110403771174,"fl"
"2252",12,3,1,2,1,49765,0.0026351389705521,"fl"
"2253",12,3,1,2,2,41802,0.00221348496427246,"fl"
"2254",12,3,1,3,1,109034,0.00577353044338748,"fl"
"2255",12,3,1,3,2,76634,0.00405789691287632,"fl"
"2256",12,3,1,4,1,5579,0.000295417267491413,"fl"
"2257",12,3,1,4,2,7791,0.000412546322105324,"fl"
"2258",12,3,1,5,1,3760,0.000199098212182777,"fl"
"2259",12,3,1,5,2,3045,0.000161237780876744,"fl"
"2260",12,3,2,1,1,317082,0.0167900157753562,"fl"
"2261",12,3,2,1,2,273235,0.0144682446823833,"fl"
"2262",12,3,2,2,1,108698,0.00575573868825626,"fl"
"2263",12,3,2,2,2,97570,0.00516649270283872,"fl"
